Entity,Continent,Latitude,Longitude,Average temperature per year,Hospital beds per 1000 people,Medical doctors per 1000 people,GDP/Capita,Population,Median age,Population aged 65 and over (%),Date,Daily tests,Cases,Deaths
Algeria,Africa,28.03,1.66,25,1.9,1.83,4044.3,41318142,29,6,11/11/2020,,64257,2093
Algeria,Africa,28.03,1.66,25,1.9,1.83,4044.3,41318142,29,6,11/12/2020,,65108,2111
Algeria,Africa,28.03,1.66,25,1.9,1.83,4044.3,41318142,29,6,11/13/2020,,65975,2124
Algeria,Africa,28.03,1.66,25,1.9,1.83,4044.3,41318142,29,6,11/14/2020,,66819,2139
Algeria,Africa,28.03,1.66,25,1.9,1.83,4044.3,41318142,29,6,11/15/2020,,67679,2154
Algeria,Africa,28.03,1.66,25,1.9,1.83,4044.3,41318142,29,6,11/16/2020,,68589,2168
Algeria,Africa,28.03,1.66,25,1.9,1.83,4044.3,41318142,29,6,11/17/2020,,69591,2186
Algeria,Africa,28.03,1.66,25,1.9,1.83,4044.3,41318142,29,6,11/18/2020,,70629,2206
Algeria,Africa,28.03,1.66,25,1.9,1.83,4044.3,41318142,29,6,11/19/2020,,71652,2224
Algeria,Africa,28.03,1.66,25,1.9,1.83,4044.3,41318142,29,6,11/20/2020,,72755,2236
Algeria,Africa,28.03,1.66,25,1.9,1.83,4044.3,41318142,29,6,11/21/2020,,73774,2255
Algeria,Africa,28.03,1.66,25,1.9,1.83,4044.3,41318142,29,6,11/22/2020,,74862,2272
Algeria,Africa,28.03,1.66,25,1.9,1.83,4044.3,41318142,29,6,11/23/2020,,75867,2294
Algeria,Africa,28.03,1.66,25,1.9,1.83,4044.3,41318142,29,6,11/24/2020,,77000,2309
Algeria,Africa,28.03,1.66,25,1.9,1.83,4044.3,41318142,29,6,11/25/2020,,78025,2329
Algeria,Africa,28.03,1.66,25,1.9,1.83,4044.3,41318142,29,6,11/26/2020,,79110,2352
Algeria,Africa,28.03,1.66,25,1.9,1.83,4044.3,41318142,29,6,11/27/2020,,80168,2372
Algeria,Africa,28.03,1.66,25,1.9,1.83,4044.3,41318142,29,6,11/28/2020,,81212,2393
Algeria,Africa,28.03,1.66,25,1.9,1.83,4044.3,41318142,29,6,11/29/2020,,82221,2410
Algeria,Africa,28.03,1.66,25,1.9,1.83,4044.3,41318142,29,6,11/30/2020,,83199,2431
Algeria,Africa,28.03,1.66,25,1.9,1.83,4044.3,41318142,29,6,12/1/2020,,84152,2447
Algeria,Africa,28.03,1.66,25,1.9,1.83,4044.3,41318142,29,6,12/2/2020,,85084,2464
Algeria,Africa,28.03,1.66,25,1.9,1.83,4044.3,41318142,29,6,12/3/2020,,85927,2480
Algeria,Africa,28.03,1.66,25,1.9,1.83,4044.3,41318142,29,6,12/4/2020,,86730,2492
Algeria,Africa,28.03,1.66,25,1.9,1.83,4044.3,41318142,29,6,12/5/2020,,87502,2501
Algeria,Africa,28.03,1.66,25,1.9,1.83,4044.3,41318142,29,6,12/6/2020,,88252,2516
Algeria,Africa,28.03,1.66,25,1.9,1.83,4044.3,41318142,29,6,12/7/2020,,88825,2527
Algeria,Africa,28.03,1.66,25,1.9,1.83,4044.3,41318142,29,6,12/8/2020,,89416,2539
Algeria,Africa,28.03,1.66,25,1.9,1.83,4044.3,41318142,29,6,12/9/2020,,90014,2554
Algeria,Africa,28.03,1.66,25,1.9,1.83,4044.3,41318142,29,6,12/10/2020,,90579,2564
Algeria,Africa,28.03,1.66,25,1.9,1.83,4044.3,41318142,29,6,12/11/2020,,91121,2575
Algeria,Africa,28.03,1.66,25,1.9,1.83,4044.3,41318142,29,6,12/12/2020,,91638,2584
Algeria,Africa,28.03,1.66,25,1.9,1.83,4044.3,41318142,29,6,12/13/2020,,92102,2596
Algeria,Africa,28.03,1.66,25,1.9,1.83,4044.3,41318142,29,6,12/14/2020,,92597,2609
Algeria,Africa,28.03,1.66,25,1.9,1.83,4044.3,41318142,29,6,12/15/2020,,93065,2623
Algeria,Africa,28.03,1.66,25,1.9,1.83,4044.3,41318142,29,6,12/16/2020,,93507,2631
Algeria,Africa,28.03,1.66,25,1.9,1.83,4044.3,41318142,29,6,12/17/2020,,93933,2640
Algeria,Africa,28.03,1.66,25,1.9,1.83,4044.3,41318142,29,6,12/18/2020,,94371,2647
Algeria,Africa,28.03,1.66,25,1.9,1.83,4044.3,41318142,29,6,12/19/2020,,94781,2659
Algeria,Africa,28.03,1.66,25,1.9,1.83,4044.3,41318142,29,6,12/20/2020,,95203,2666
Algeria,Africa,28.03,1.66,25,1.9,1.83,4044.3,41318142,29,6,12/21/2020,,95659,2675
Algeria,Africa,28.03,1.66,25,1.9,1.83,4044.3,41318142,29,6,12/22/2020,,96069,2687
Algeria,Africa,28.03,1.66,25,1.9,1.83,4044.3,41318142,29,6,12/23/2020,,96549,2696
Algeria,Africa,28.03,1.66,25,1.9,1.83,4044.3,41318142,29,6,12/24/2020,,97007,2705
Algeria,Africa,28.03,1.66,25,1.9,1.83,4044.3,41318142,29,6,12/25/2020,,97441,2716
Algeria,Africa,28.03,1.66,25,1.9,1.83,4044.3,41318142,29,6,12/26/2020,,97857,2722
Algeria,Africa,28.03,1.66,25,1.9,1.83,4044.3,41318142,29,6,12/27/2020,,98249,2728
Algeria,Africa,28.03,1.66,25,1.9,1.83,4044.3,41318142,29,6,12/28/2020,,98631,2737
Algeria,Africa,28.03,1.66,25,1.9,1.83,4044.3,41318142,29,6,12/29/2020,,98988,2745
Algeria,Africa,28.03,1.66,25,1.9,1.83,4044.3,41318142,29,6,12/30/2020,,99311,2751
Algeria,Africa,28.03,1.66,25,1.9,1.83,4044.3,41318142,29,6,12/31/2020,,99610,2756
Algeria,Africa,28.03,1.66,25,1.9,1.83,4044.3,41318142,29,6,1/1/2021,,99897,2762
Algeria,Africa,28.03,1.66,25,1.9,1.83,4044.3,41318142,29,6,1/2/2021,,100159,2769
Algeria,Africa,28.03,1.66,25,1.9,1.83,4044.3,41318142,29,6,1/3/2021,,100408,2772
Algeria,Africa,28.03,1.66,25,1.9,1.83,4044.3,41318142,29,6,1/4/2021,,100645,2777
Algeria,Africa,28.03,1.66,25,1.9,1.83,4044.3,41318142,29,6,1/5/2021,,100873,2782
Algeria,Africa,28.03,1.66,25,1.9,1.83,4044.3,41318142,29,6,1/6/2021,,101120,2786
Algeria,Africa,28.03,1.66,25,1.9,1.83,4044.3,41318142,29,6,1/7/2021,,101382,2792
Algeria,Africa,28.03,1.66,25,1.9,1.83,4044.3,41318142,29,6,1/8/2021,,101657,2798
Algeria,Africa,28.03,1.66,25,1.9,1.83,4044.3,41318142,29,6,1/9/2021,,101913,2803
Algeria,Africa,28.03,1.66,25,1.9,1.83,4044.3,41318142,29,6,1/10/2021,,102144,2807
Algeria,Africa,28.03,1.66,25,1.9,1.83,4044.3,41318142,29,6,1/11/2021,,102369,2812
Algeria,Africa,28.03,1.66,25,1.9,1.83,4044.3,41318142,29,6,1/12/2021,,102641,2816
Algeria,Africa,28.03,1.66,25,1.9,1.83,4044.3,41318142,29,6,1/13/2021,,102860,2819
Algeria,Africa,28.03,1.66,25,1.9,1.83,4044.3,41318142,29,6,1/14/2021,,103127,2822
Algeria,Africa,28.03,1.66,25,1.9,1.83,4044.3,41318142,29,6,1/15/2021,,103381,2827
Algeria,Africa,28.03,1.66,25,1.9,1.83,4044.3,41318142,29,6,1/16/2021,,103611,2831
Algeria,Africa,28.03,1.66,25,1.9,1.83,4044.3,41318142,29,6,1/17/2021,,103833,2836
Algeria,Africa,28.03,1.66,25,1.9,1.83,4044.3,41318142,29,6,1/18/2021,,104092,2840
Algeria,Africa,28.03,1.66,25,1.9,1.83,4044.3,41318142,29,6,1/19/2021,,104341,2843
Argentina,South America,-38.42,-63.62,14,5,3.91,18933.91,44271041,31,11,1/1/2020,4,,
Argentina,South America,-38.42,-63.62,14,5,3.91,18933.91,44271041,31,11,1/2/2020,10,,
Argentina,South America,-38.42,-63.62,14,5,3.91,18933.91,44271041,31,11,1/3/2020,5,,
Argentina,South America,-38.42,-63.62,14,5,3.91,18933.91,44271041,31,11,1/4/2020,12,,
Argentina,South America,-38.42,-63.62,14,5,3.91,18933.91,44271041,31,11,1/5/2020,10,,
Argentina,South America,-38.42,-63.62,14,5,3.91,18933.91,44271041,31,11,1/6/2020,53,,
Argentina,South America,-38.42,-63.62,14,5,3.91,18933.91,44271041,31,11,1/7/2020,28,,
Argentina,South America,-38.42,-63.62,14,5,3.91,18933.91,44271041,31,11,1/8/2020,4,,
Argentina,South America,-38.42,-63.62,14,5,3.91,18933.91,44271041,31,11,1/9/2020,1,,
Argentina,South America,-38.42,-63.62,14,5,3.91,18933.91,44271041,31,11,1/10/2020,77,,
Argentina,South America,-38.42,-63.62,14,5,3.91,18933.91,44271041,31,11,1/12/2020,37,,
Argentina,South America,-38.42,-63.62,14,5,3.91,18933.91,44271041,31,11,1/14/2020,1,,
Argentina,South America,-38.42,-63.62,14,5,3.91,18933.91,44271041,31,11,1/21/2020,1,,
Argentina,South America,-38.42,-63.62,14,5,3.91,18933.91,44271041,31,11,1/22/2020,1,,
Argentina,South America,-38.42,-63.62,14,5,3.91,18933.91,44271041,31,11,1/28/2020,1,,
Argentina,South America,-38.42,-63.62,14,5,3.91,18933.91,44271041,31,11,1/30/2020,2,,
Argentina,South America,-38.42,-63.62,14,5,3.91,18933.91,44271041,31,11,1/31/2020,2,,
Argentina,South America,-38.42,-63.62,14,5,3.91,18933.91,44271041,31,11,2/2/2020,1,,
Argentina,South America,-38.42,-63.62,14,5,3.91,18933.91,44271041,31,11,2/3/2020,1,,
Argentina,South America,-38.42,-63.62,14,5,3.91,18933.91,44271041,31,11,2/4/2020,1,,
Argentina,South America,-38.42,-63.62,14,5,3.91,18933.91,44271041,31,11,2/7/2020,1,,
Argentina,South America,-38.42,-63.62,14,5,3.91,18933.91,44271041,31,11,2/10/2020,2,,
Argentina,South America,-38.42,-63.62,14,5,3.91,18933.91,44271041,31,11,2/11/2020,3,,
Argentina,South America,-38.42,-63.62,14,5,3.91,18933.91,44271041,31,11,2/12/2020,7,,
Argentina,South America,-38.42,-63.62,14,5,3.91,18933.91,44271041,31,11,2/20/2020,2,,
Argentina,South America,-38.42,-63.62,14,5,3.91,18933.91,44271041,31,11,2/25/2020,1,,
Argentina,South America,-38.42,-63.62,14,5,3.91,18933.91,44271041,31,11,2/27/2020,5,,
Argentina,South America,-38.42,-63.62,14,5,3.91,18933.91,44271041,31,11,2/28/2020,9,,
Argentina,South America,-38.42,-63.62,14,5,3.91,18933.91,44271041,31,11,3/2/2020,6,,
Argentina,South America,-38.42,-63.62,14,5,3.91,18933.91,44271041,31,11,3/3/2020,7,1,
Argentina,South America,-38.42,-63.62,14,5,3.91,18933.91,44271041,31,11,3/4/2020,6,1,
Argentina,South America,-38.42,-63.62,14,5,3.91,18933.91,44271041,31,11,3/5/2020,7,1,
Argentina,South America,-38.42,-63.62,14,5,3.91,18933.91,44271041,31,11,3/6/2020,10,2,
Argentina,South America,-38.42,-63.62,14,5,3.91,18933.91,44271041,31,11,3/7/2020,7,8,
Argentina,South America,-38.42,-63.62,14,5,3.91,18933.91,44271041,31,11,3/8/2020,26,12,1
Argentina,South America,-38.42,-63.62,14,5,3.91,18933.91,44271041,31,11,3/9/2020,13,12,1
Argentina,South America,-38.42,-63.62,14,5,3.91,18933.91,44271041,31,11,3/10/2020,36,17,1
Argentina,South America,-38.42,-63.62,14,5,3.91,18933.91,44271041,31,11,3/11/2020,31,19,1
Argentina,South America,-38.42,-63.62,14,5,3.91,18933.91,44271041,31,11,3/12/2020,44,19,1
Argentina,South America,-38.42,-63.62,14,5,3.91,18933.91,44271041,31,11,3/13/2020,84,31,2
Argentina,South America,-38.42,-63.62,14,5,3.91,18933.91,44271041,31,11,3/14/2020,50,34,2
Argentina,South America,-38.42,-63.62,14,5,3.91,18933.91,44271041,31,11,3/15/2020,81,45,2
Argentina,South America,-38.42,-63.62,14,5,3.91,18933.91,44271041,31,11,3/16/2020,99,56,2
Argentina,South America,-38.42,-63.62,14,5,3.91,18933.91,44271041,31,11,3/17/2020,124,68,2
Argentina,South America,-38.42,-63.62,14,5,3.91,18933.91,44271041,31,11,3/18/2020,192,79,2
Argentina,South America,-38.42,-63.62,14,5,3.91,18933.91,44271041,31,11,3/19/2020,138,97,3
Argentina,South America,-38.42,-63.62,14,5,3.91,18933.91,44271041,31,11,3/20/2020,215,128,3
Argentina,South America,-38.42,-63.62,14,5,3.91,18933.91,44271041,31,11,3/21/2020,296,158,4
Argentina,South America,-38.42,-63.62,14,5,3.91,18933.91,44271041,31,11,3/22/2020,221,266,4
Argentina,South America,-38.42,-63.62,14,5,3.91,18933.91,44271041,31,11,3/23/2020,262,301,4
Argentina,South America,-38.42,-63.62,14,5,3.91,18933.91,44271041,31,11,3/24/2020,386,387,6
Argentina,South America,-38.42,-63.62,14,5,3.91,18933.91,44271041,31,11,3/25/2020,441,387,8
Argentina,South America,-38.42,-63.62,14,5,3.91,18933.91,44271041,31,11,3/26/2020,480,502,9
Argentina,South America,-38.42,-63.62,14,5,3.91,18933.91,44271041,31,11,3/27/2020,363,589,13
Argentina,South America,-38.42,-63.62,14,5,3.91,18933.91,44271041,31,11,3/28/2020,407,690,18
Argentina,South America,-38.42,-63.62,14,5,3.91,18933.91,44271041,31,11,3/29/2020,620,745,19
Argentina,South America,-38.42,-63.62,14,5,3.91,18933.91,44271041,31,11,3/30/2020,529,820,23
Argentina,South America,-38.42,-63.62,14,5,3.91,18933.91,44271041,31,11,3/31/2020,589,1054,27
Argentina,South America,-38.42,-63.62,14,5,3.91,18933.91,44271041,31,11,4/1/2020,927,1054,28
Argentina,South America,-38.42,-63.62,14,5,3.91,18933.91,44271041,31,11,4/2/2020,1292,1133,36
Argentina,South America,-38.42,-63.62,14,5,3.91,18933.91,44271041,31,11,4/3/2020,1247,1265,39
Argentina,South America,-38.42,-63.62,14,5,3.91,18933.91,44271041,31,11,4/4/2020,1090,1451,43
Argentina,South America,-38.42,-63.62,14,5,3.91,18933.91,44271041,31,11,4/5/2020,825,1451,44
Argentina,South America,-38.42,-63.62,14,5,3.91,18933.91,44271041,31,11,4/6/2020,1088,1554,48
Argentina,South America,-38.42,-63.62,14,5,3.91,18933.91,44271041,31,11,4/7/2020,1379,1628,56
Argentina,South America,-38.42,-63.62,14,5,3.91,18933.91,44271041,31,11,4/8/2020,1534,1715,63
Argentina,South America,-38.42,-63.62,14,5,3.91,18933.91,44271041,31,11,4/9/2020,1431,1795,72
Argentina,South America,-38.42,-63.62,14,5,3.91,18933.91,44271041,31,11,4/10/2020,1235,1975,82
Argentina,South America,-38.42,-63.62,14,5,3.91,18933.91,44271041,31,11,4/11/2020,1335,1975,83
Argentina,South America,-38.42,-63.62,14,5,3.91,18933.91,44271041,31,11,4/12/2020,1059,2142,90
Argentina,South America,-38.42,-63.62,14,5,3.91,18933.91,44271041,31,11,4/13/2020,1415,2208,97
Argentina,South America,-38.42,-63.62,14,5,3.91,18933.91,44271041,31,11,4/14/2020,1668,2277,102
Argentina,South America,-38.42,-63.62,14,5,3.91,18933.91,44271041,31,11,4/15/2020,1694,2443,111
Argentina,South America,-38.42,-63.62,14,5,3.91,18933.91,44271041,31,11,4/16/2020,1736,2571,115
Argentina,South America,-38.42,-63.62,14,5,3.91,18933.91,44271041,31,11,4/17/2020,1705,2669,123
Argentina,South America,-38.42,-63.62,14,5,3.91,18933.91,44271041,31,11,4/18/2020,1638,2758,129
Argentina,South America,-38.42,-63.62,14,5,3.91,18933.91,44271041,31,11,4/19/2020,1182,2839,132
Argentina,South America,-38.42,-63.62,14,5,3.91,18933.91,44271041,31,11,4/20/2020,1818,2941,136
Argentina,South America,-38.42,-63.62,14,5,3.91,18933.91,44271041,31,11,4/21/2020,2274,3031,147
Argentina,South America,-38.42,-63.62,14,5,3.91,18933.91,44271041,31,11,4/22/2020,2002,3144,152
Argentina,South America,-38.42,-63.62,14,5,3.91,18933.91,44271041,31,11,4/23/2020,2175,3435,165
Argentina,South America,-38.42,-63.62,14,5,3.91,18933.91,44271041,31,11,4/24/2020,2453,3607,176
Argentina,South America,-38.42,-63.62,14,5,3.91,18933.91,44271041,31,11,4/25/2020,2055,3780,185
Argentina,South America,-38.42,-63.62,14,5,3.91,18933.91,44271041,31,11,4/26/2020,1405,3892,192
Argentina,South America,-38.42,-63.62,14,5,3.91,18933.91,44271041,31,11,4/27/2020,1780,4003,197
Argentina,South America,-38.42,-63.62,14,5,3.91,18933.91,44271041,31,11,4/28/2020,2109,4127,207
Argentina,South America,-38.42,-63.62,14,5,3.91,18933.91,44271041,31,11,4/29/2020,2372,4285,214
Argentina,South America,-38.42,-63.62,14,5,3.91,18933.91,44271041,31,11,4/30/2020,2190,4428,218
Argentina,South America,-38.42,-63.62,14,5,3.91,18933.91,44271041,31,11,5/1/2020,2431,4532,225
Argentina,South America,-38.42,-63.62,14,5,3.91,18933.91,44271041,31,11,5/2/2020,1888,4681,237
Argentina,South America,-38.42,-63.62,14,5,3.91,18933.91,44271041,31,11,5/3/2020,1837,4783,246
Argentina,South America,-38.42,-63.62,14,5,3.91,18933.91,44271041,31,11,5/4/2020,2399,4887,260
Argentina,South America,-38.42,-63.62,14,5,3.91,18933.91,44271041,31,11,5/5/2020,3298,5020,264
Argentina,South America,-38.42,-63.62,14,5,3.91,18933.91,44271041,31,11,5/6/2020,3130,5208,273
Argentina,South America,-38.42,-63.62,14,5,3.91,18933.91,44271041,31,11,5/7/2020,3189,5371,282
Argentina,South America,-38.42,-63.62,14,5,3.91,18933.91,44271041,31,11,5/8/2020,3011,5611,293
Argentina,South America,-38.42,-63.62,14,5,3.91,18933.91,44271041,31,11,5/9/2020,3020,5776,300
Argentina,South America,-38.42,-63.62,14,5,3.91,18933.91,44271041,31,11,5/10/2020,1887,6034,305
Argentina,South America,-38.42,-63.62,14,5,3.91,18933.91,44271041,31,11,5/11/2020,2882,6278,314
Argentina,South America,-38.42,-63.62,14,5,3.91,18933.91,44271041,31,11,5/12/2020,3083,6563,319
Argentina,South America,-38.42,-63.62,14,5,3.91,18933.91,44271041,31,11,5/13/2020,3693,6879,329
Argentina,South America,-38.42,-63.62,14,5,3.91,18933.91,44271041,31,11,5/14/2020,3508,7134,353
Argentina,South America,-38.42,-63.62,14,5,3.91,18933.91,44271041,31,11,5/15/2020,3699,7479,356
Argentina,South America,-38.42,-63.62,14,5,3.91,18933.91,44271041,31,11,5/16/2020,3240,7805,363
Argentina,South America,-38.42,-63.62,14,5,3.91,18933.91,44271041,31,11,5/17/2020,2343,8068,373
Argentina,South America,-38.42,-63.62,14,5,3.91,18933.91,44271041,31,11,5/18/2020,3476,8371,382
Argentina,South America,-38.42,-63.62,14,5,3.91,18933.91,44271041,31,11,5/19/2020,4798,8809,393
Argentina,South America,-38.42,-63.62,14,5,3.91,18933.91,44271041,31,11,5/20/2020,4933,9283,403
Argentina,South America,-38.42,-63.62,14,5,3.91,18933.91,44271041,31,11,5/21/2020,5073,9931,416
Argentina,South America,-38.42,-63.62,14,5,3.91,18933.91,44271041,31,11,5/22/2020,4841,10649,433
Argentina,South America,-38.42,-63.62,14,5,3.91,18933.91,44271041,31,11,5/23/2020,3994,11353,445
Argentina,South America,-38.42,-63.62,14,5,3.91,18933.91,44271041,31,11,5/24/2020,3300,12076,452
Argentina,South America,-38.42,-63.62,14,5,3.91,18933.91,44271041,31,11,5/25/2020,3663,12628,467
Argentina,South America,-38.42,-63.62,14,5,3.91,18933.91,44271041,31,11,5/26/2020,4121,13228,484
Argentina,South America,-38.42,-63.62,14,5,3.91,18933.91,44271041,31,11,5/27/2020,4782,13933,500
Argentina,South America,-38.42,-63.62,14,5,3.91,18933.91,44271041,31,11,5/28/2020,4914,14702,508
Argentina,South America,-38.42,-63.62,14,5,3.91,18933.91,44271041,31,11,5/29/2020,5539,15419,520
Argentina,South America,-38.42,-63.62,14,5,3.91,18933.91,44271041,31,11,5/30/2020,4563,16214,528
Argentina,South America,-38.42,-63.62,14,5,3.91,18933.91,44271041,31,11,5/31/2020,3133,16851,539
Argentina,South America,-38.42,-63.62,14,5,3.91,18933.91,44271041,31,11,6/1/2020,4264,17415,556
Argentina,South America,-38.42,-63.62,14,5,3.91,18933.91,44271041,31,11,6/2/2020,4657,18319,569
Argentina,South America,-38.42,-63.62,14,5,3.91,18933.91,44271041,31,11,6/3/2020,5361,19268,583
Argentina,South America,-38.42,-63.62,14,5,3.91,18933.91,44271041,31,11,6/4/2020,5055,20197,608
Argentina,South America,-38.42,-63.62,14,5,3.91,18933.91,44271041,31,11,6/5/2020,5404,21037,632
Argentina,South America,-38.42,-63.62,14,5,3.91,18933.91,44271041,31,11,6/6/2020,5142,22020,648
Argentina,South America,-38.42,-63.62,14,5,3.91,18933.91,44271041,31,11,6/7/2020,2661,22794,664
Argentina,South America,-38.42,-63.62,14,5,3.91,18933.91,44271041,31,11,6/8/2020,4844,23620,693
Argentina,South America,-38.42,-63.62,14,5,3.91,18933.91,44271041,31,11,6/9/2020,5778,24761,717
Argentina,South America,-38.42,-63.62,14,5,3.91,18933.91,44271041,31,11,6/10/2020,6355,25987,735
Argentina,South America,-38.42,-63.62,14,5,3.91,18933.91,44271041,31,11,6/11/2020,6658,27373,765
Argentina,South America,-38.42,-63.62,14,5,3.91,18933.91,44271041,31,11,6/12/2020,7401,28764,785
Argentina,South America,-38.42,-63.62,14,5,3.91,18933.91,44271041,31,11,6/13/2020,6507,30295,815
Argentina,South America,-38.42,-63.62,14,5,3.91,18933.91,44271041,31,11,6/14/2020,4426,31577,833
Argentina,South America,-38.42,-63.62,14,5,3.91,18933.91,44271041,31,11,6/15/2020,4754,32785,854
Argentina,South America,-38.42,-63.62,14,5,3.91,18933.91,44271041,31,11,6/16/2020,6433,34159,878
Argentina,South America,-38.42,-63.62,14,5,3.91,18933.91,44271041,31,11,6/17/2020,7700,35552,913
Argentina,South America,-38.42,-63.62,14,5,3.91,18933.91,44271041,31,11,6/18/2020,8310,37510,948
Argentina,South America,-38.42,-63.62,14,5,3.91,18933.91,44271041,31,11,6/19/2020,8363,39570,979
Argentina,South America,-38.42,-63.62,14,5,3.91,18933.91,44271041,31,11,6/20/2020,8210,41204,992
Argentina,South America,-38.42,-63.62,14,5,3.91,18933.91,44271041,31,11,6/21/2020,5623,42785,1011
Argentina,South America,-38.42,-63.62,14,5,3.91,18933.91,44271041,31,11,6/22/2020,7587,44931,1043
Argentina,South America,-38.42,-63.62,14,5,3.91,18933.91,44271041,31,11,6/23/2020,9208,47203,1078
Argentina,South America,-38.42,-63.62,14,5,3.91,18933.91,44271041,31,11,6/24/2020,8981,49851,1116
Argentina,South America,-38.42,-63.62,14,5,3.91,18933.91,44271041,31,11,6/25/2020,9625,52457,1150
Argentina,South America,-38.42,-63.62,14,5,3.91,18933.91,44271041,31,11,6/26/2020,10074,55343,1184
Argentina,South America,-38.42,-63.62,14,5,3.91,18933.91,44271041,31,11,6/27/2020,8265,57744,1207
Argentina,South America,-38.42,-63.62,14,5,3.91,18933.91,44271041,31,11,6/28/2020,5389,59933,1232
Argentina,South America,-38.42,-63.62,14,5,3.91,18933.91,44271041,31,11,6/29/2020,7767,62268,1280
Argentina,South America,-38.42,-63.62,14,5,3.91,18933.91,44271041,31,11,6/30/2020,8869,64530,1307
Argentina,South America,-38.42,-63.62,14,5,3.91,18933.91,44271041,31,11,7/1/2020,8982,67197,1351
Argentina,South America,-38.42,-63.62,14,5,3.91,18933.91,44271041,31,11,7/2/2020,9319,69941,1385
Argentina,South America,-38.42,-63.62,14,5,3.91,18933.91,44271041,31,11,7/3/2020,10112,72786,1437
Argentina,South America,-38.42,-63.62,14,5,3.91,18933.91,44271041,31,11,7/4/2020,9901,75376,1481
Argentina,South America,-38.42,-63.62,14,5,3.91,18933.91,44271041,31,11,7/5/2020,5903,77815,1507
Argentina,South America,-38.42,-63.62,14,5,3.91,18933.91,44271041,31,11,7/6/2020,8514,80447,1582
Argentina,South America,-38.42,-63.62,14,5,3.91,18933.91,44271041,31,11,7/7/2020,10339,83426,1644
Argentina,South America,-38.42,-63.62,14,5,3.91,18933.91,44271041,31,11,7/8/2020,11993,87030,1694
Argentina,South America,-38.42,-63.62,14,5,3.91,18933.91,44271041,31,11,7/9/2020,11006,90693,1720
Argentina,South America,-38.42,-63.62,14,5,3.91,18933.91,44271041,31,11,7/10/2020,10233,94060,1774
Argentina,South America,-38.42,-63.62,14,5,3.91,18933.91,44271041,31,11,7/11/2020,9585,97509,1810
Argentina,South America,-38.42,-63.62,14,5,3.91,18933.91,44271041,31,11,7/12/2020,6713,100166,1845
Argentina,South America,-38.42,-63.62,14,5,3.91,18933.91,44271041,31,11,7/13/2020,10122,103265,1903
Argentina,South America,-38.42,-63.62,14,5,3.91,18933.91,44271041,31,11,7/14/2020,12254,106910,1968
Argentina,South America,-38.42,-63.62,14,5,3.91,18933.91,44271041,31,11,7/15/2020,12551,111146,2050
Argentina,South America,-38.42,-63.62,14,5,3.91,18933.91,44271041,31,11,7/16/2020,12425,114783,2112
Argentina,South America,-38.42,-63.62,14,5,3.91,18933.91,44271041,31,11,7/17/2020,13646,119301,2178
Argentina,South America,-38.42,-63.62,14,5,3.91,18933.91,44271041,31,11,7/18/2020,12399,122524,2220
Argentina,South America,-38.42,-63.62,14,5,3.91,18933.91,44271041,31,11,7/19/2020,8456,126755,2260
Argentina,South America,-38.42,-63.62,14,5,3.91,18933.91,44271041,31,11,7/20/2020,12322,130774,2373
Argentina,South America,-38.42,-63.62,14,5,3.91,18933.91,44271041,31,11,7/21/2020,14134,136118,2490
Argentina,South America,-38.42,-63.62,14,5,3.91,18933.91,44271041,31,11,7/22/2020,15208,141900,2588
Argentina,South America,-38.42,-63.62,14,5,3.91,18933.91,44271041,31,11,7/23/2020,14869,148027,2702
Argentina,South America,-38.42,-63.62,14,5,3.91,18933.91,44271041,31,11,7/24/2020,15527,153520,2807
Argentina,South America,-38.42,-63.62,14,5,3.91,18933.91,44271041,31,11,7/25/2020,13075,158334,2893
Argentina,South America,-38.42,-63.62,14,5,3.91,18933.91,44271041,31,11,7/26/2020,9590,162526,2939
Argentina,South America,-38.42,-63.62,14,5,3.91,18933.91,44271041,31,11,7/27/2020,13409,167416,3059
Argentina,South America,-38.42,-63.62,14,5,3.91,18933.91,44271041,31,11,7/28/2020,15925,173355,3179
Argentina,South America,-38.42,-63.62,14,5,3.91,18933.91,44271041,31,11,7/29/2020,16847,178996,3288
Argentina,South America,-38.42,-63.62,14,5,3.91,18933.91,44271041,31,11,7/30/2020,16479,185373,3441
Argentina,South America,-38.42,-63.62,14,5,3.91,18933.91,44271041,31,11,7/31/2020,17885,191302,3543
Argentina,South America,-38.42,-63.62,14,5,3.91,18933.91,44271041,31,11,8/1/2020,13411,196543,3596
Argentina,South America,-38.42,-63.62,14,5,3.91,18933.91,44271041,31,11,8/2/2020,11634,201919,3648
Argentina,South America,-38.42,-63.62,14,5,3.91,18933.91,44271041,31,11,8/3/2020,15427,206743,3813
Argentina,South America,-38.42,-63.62,14,5,3.91,18933.91,44271041,31,11,8/4/2020,18447,213535,3979
Argentina,South America,-38.42,-63.62,14,5,3.91,18933.91,44271041,31,11,8/5/2020,19546,220682,4106
Argentina,South America,-38.42,-63.62,14,5,3.91,18933.91,44271041,31,11,8/6/2020,19719,228195,4251
Argentina,South America,-38.42,-63.62,14,5,3.91,18933.91,44271041,31,11,8/7/2020,20177,235677,4411
Argentina,South America,-38.42,-63.62,14,5,3.91,18933.91,44271041,31,11,8/8/2020,17430,241811,4523
Argentina,South America,-38.42,-63.62,14,5,3.91,18933.91,44271041,31,11,8/9/2020,11522,246499,4606
